
concept2phrase	Determined-By	"determined by"
concept2phrase	Determined-By	"determined-by"
concept2phrase	Determine-Order	"determine order"
concept2phrase	Determine-Order	"determine-order"
concept2phrase	Detoxification	"detoxification"
concept2phrase	Detoxification	"detoxify"
concept2phrase	Detritivore	"detritivore"
concept2phrase	Detritus	"detritus"
concept2phrase	Detritus	"organic litter"
concept2phrase	Deuteromycete	"deuteromycete"
concept2phrase	Deuterostome-Development	"deuterostome development"
concept2phrase	Deuterostome-Development	"deuterostome-development"
concept2phrase	Deuterostomia	"deuterostomia"
concept2phrase	Development	"develop"
concept2phrase	Development	"development"
concept2phrase	Development	"improvement"
concept2phrase	Developmental-Biology	"developmental biology"
concept2phrase	Developmental-Biology	"developmental-biology"
concept2phrase	Developmental-Gene	"developmental gene"
concept2phrase	Developmental-Gene	"developmental-gene"
concept2phrase	Developmental-Genetics	"developmental genetics"
concept2phrase	Developmental-Genetics	"developmental-genetic"
concept2phrase	Developmental-Process	"developmental process"
concept2phrase	Developmental-Process	"developmental-process"
concept2phrase	Developmental-Space	"developmental space"
concept2phrase	Developmental-Space	"developmental-space"
concept2phrase	Developmental-Stage	"developmental stage"
concept2phrase	Developmental-Stage	"developmental-stage"
concept2phrase	Development-Related-Intercellular-Process	"development related intercellular process"
concept2phrase	Development-Related-Intercellular-Process	"development-related-intercellular-process"
concept2phrase	Development-Related-Mutation	"development related mutation"
concept2phrase	Development-Related-Mutation	"development-related-mutation"
concept2phrase	Device	"device"
concept2phrase	Device	"instrumentality"
concept2phrase	Device	"instrumentation"
concept2phrase	Diabetes-Mellitus	"diabetes mellitus"
concept2phrase	Diabetes-Mellitus	"diabetes-mellitus"
concept2phrase	Diacylglycerol	"dag"
concept2phrase	Diacylglycerol	"diacyl glycerol"
concept2phrase	Diacylglycerol	"diacylglycerol"
concept2phrase	Diagnosis	"diagnose"
concept2phrase	Diagnosis	"diagnosis"
concept2phrase	Diagnosis-Of-Renal-Disease	"diagnosis of kidney failure"
concept2phrase	Diagnosis-Of-Renal-Disease	"diagnosis of renal disease"
concept2phrase	Diagnosis-Of-Renal-Disease	"diagnosis of renal failure"
concept2phrase	Diagnosis-Of-Renal-Disease	"diagnosis-of-renal-disease"
concept2phrase	Diagnosis-Of-Renal-Disease	"renal insufficiency"
concept2phrase	Diagnostic-Procedure	"diagnostic procedure"
concept2phrase	Diagnostic-Procedure	"diagnostic-procedure"
concept2phrase	Diameter-Constant	"constant of diameter"
concept2phrase	Diameter-Constant	"diameter constant"
concept2phrase	Diameter-Constant	"diameter-constant"
concept2phrase	Diameter-Scale	"diameter scale"
concept2phrase	Diameter-Scale	"diameter-scale"
concept2phrase	Diameter-Scale	"scale of diameter"
concept2phrase	Diaphragm-Birth-Control	"diaphragm birth control"
concept2phrase	Diaphragm-Birth-Control	"diaphragm-birth-control"
concept2phrase	Diaphragm-Muscle-Tissue	"diaphragm"
concept2phrase	Diaphragm-Muscle-Tissue	"diaphragm muscle tissue"
concept2phrase	Diaphragm-Muscle-Tissue	"diaphragm-muscle-tissue"
concept2phrase	Diapsid	"diapsid"
concept2phrase	Diastole	"diastole"
concept2phrase	Diatom	"diatom"
concept2phrase	Dicot	"dicot"
concept2phrase	Diencephalon	"diencephalon"
concept2phrase	Diet	"diet"
concept2phrase	Differential-Gene-Expression	"differential gene expression"
concept2phrase	Differential-Gene-Expression	"differential-gene-expression"
concept2phrase	Differentiated-Cell	"differentiated cell"
concept2phrase	Differentiated-Cell	"differentiated-cell"
concept2phrase	Differentiated-Cell-Nuclear-Transplantation	"differentiated cell nuclear transplantation"
concept2phrase	Differentiated-Cell-Nuclear-Transplantation	"differentiated-cell-nuclear-transplantation"
concept2phrase	Differentiated-Embryonic-Cell	"differentiated embryonic cell"
concept2phrase	Differentiated-Embryonic-Cell	"differentiated-embryonic-cell"
concept2phrase	Diffusion	"diffuse"
concept2phrase	Diffusion	"diffusion"
concept2phrase	Diffusion	"downhill diffusion"
concept2phrase	Diffusion	"downhill-diffusion"
concept2phrase	Diffusion-Of-Anion-Across-Plasma-Membrane	"diffusion of anion across plasma membrane"
concept2phrase	Diffusion-Of-Anion-Across-Plasma-Membrane	"diffusion-of-anion-across-plasma-membrane"
concept2phrase	Diffusion-of-Carbon-Dioxide-Across-Cell-Membrane	"diffusion of carbon dioxide"
concept2phrase	Diffusion-of-Carbon-Dioxide-Across-Cell-Membrane	"diffusion of carbon dioxide across cell membrane"
concept2phrase	Diffusion-of-Carbon-Dioxide-Across-Cell-Membrane	"diffusion of co2"
concept2phrase	Diffusion-of-Carbon-Dioxide-Across-Cell-Membrane	"diffusion-of-carbon-dioxide-across-cell-membrane"
concept2phrase	Diffusion-Of-Cation-Across-Plasma-Membrane	"diffusion of cation across plasma membrane"
concept2phrase	Diffusion-Of-Cation-Across-Plasma-Membrane	"diffusion-of-cation-across-plasma-membrane"
concept2phrase	Diffusion-Of-Dye-In-Water	"diffusion of dye in water"
concept2phrase	Diffusion-Of-Dye-In-Water	"diffusion-of-dye-in-water"
concept2phrase	Diffusion-of-Oxygen-Across-Plasma-Membrane	"diffusion of oxygen across plasma membrane"
concept2phrase	Diffusion-of-Oxygen-Across-Plasma-Membrane	"diffusion-of-oxygen-across-plasma-membrane"
concept2phrase	Diffusion-Of-Sodium-Ion-Across-Plasma-Membrane-Of-Nerve-Cell	"diffusion of sodium ion across plasma membrane of nerve cell"
concept2phrase	Diffusion-Of-Sodium-Ion-Across-Plasma-Membrane-Of-Nerve-Cell	"diffusion-of-sodium-ion-across-plasma-membrane-of-nerve-cell"
concept2phrase	Diffusion-Of-Solute-In-Water	"diffusion of solute in water"
concept2phrase	Diffusion-Of-Solute-In-Water	"diffusion-of-solute-in-water"
concept2phrase	Diffusion-Of-Water-Across-Membrane-Separating-Two-Isotonic-Solution	"diffusion of water across membrane separating two isotonic solution"
concept2phrase	Diffusion-Of-Water-Across-Membrane-Separating-Two-Isotonic-Solution	"diffusion-of-water-across-membrane-separating-two-isotonic-solution"
concept2phrase	Digestion	"digest"
concept2phrase	Digestion	"digestion"
concept2phrase	Digestive-Enzyme	"digestive enzyme"
concept2phrase	Digestive-Enzyme	"digestive-enzyme"
concept2phrase	Digestive-Fluid	"digestive fluid"
concept2phrase	Digestive-Fluid	"digestive-fluid"
concept2phrase	Digestive-Hormone	"digestive hormone"
concept2phrase	Digestive-Hormone	"digestive-hormone"
concept2phrase	Digestive-Organ	"digestive organ"
concept2phrase	Digestive-Organ	"digestive-organ"
concept2phrase	Digestive-Peptide-Hormones	"digestive peptide hormone"
concept2phrase	Digestive-Peptide-Hormones	"digestive-peptide-hormone"
concept2phrase	Digestive-System	"digestive system"
concept2phrase	Digestive-System	"digestive-system"
concept2phrase	Digestive-Tract	"alimentary canal"
concept2phrase	Digestive-Tract	"alimentary-canal"
concept2phrase	Digestive-Tract	"digestive tract"
concept2phrase	Digestive-Tract	"digestive-tract"
concept2phrase	Dihybrid	"dihybrid"
concept2phrase	Dihybrid-Epistasis	"dihybrid epistasis"
concept2phrase	Dihybrid-Epistasis	"dihybrid-epistasis"
concept2phrase	Dihybrid-Epistasis	"epistasis of dihybrid"
concept2phrase	Dihydroxyacetone-Phosphate	"dhap"
concept2phrase	Dihydroxyacetone-Phosphate	"dihydroxyacetone phosphate"
concept2phrase	Dihydroxyacetone-Phosphate	"dihydroxyacetone-phosphate"
concept2phrase	Dikaryotic	"dikaryotic"
concept2phrase	*dilute	"dilute"
concept2phrase	*dilute-concentrated-concentration-scale	"dilute concentrated concentration scale"
concept2phrase	*dilute-concentrated-concentration-scale	"dilute-concentrated-concentration-scale"
concept2phrase	Dim	"darken"
concept2phrase	*dim	"dim"
concept2phrase	Dim	"dim"
concept2phrase	Dim	"dip"
concept2phrase	Dimension-Constant	"constant of dimension"
concept2phrase	Dimension-Constant	"dimension constant"
concept2phrase	Dimension-Constant	"dimension-constant"
concept2phrase	Dimension-Value	"dimension value"
concept2phrase	Dimension-Value	"dimension-value"
concept2phrase	Dimension-Value	"value of dimension"
concept2phrase	Dimer	"dimer"
concept2phrase	*dimGray	"dimgray"
concept2phrase	Dinner	"dinner"
concept2phrase	Dinner	"dinner party"
concept2phrase	Dinner	"dinner_party"
concept2phrase	Dinoflagellate	"dinoflagellate"
concept2phrase	Dinosaur	"dinosaur"
concept2phrase	Dionaea-Muscipula	"dionaea muscipula"
concept2phrase	Dionaea-Muscipula	"dionaea-muscipula"
concept2phrase	Diploid-cell	"2n cell"
concept2phrase	Diploid-cell	"2n-cell"
concept2phrase	Diploid-cell	"cell of diploid"
concept2phrase	Diploid-cell	"diploid cell"
concept2phrase	Diploid-cell	"diploid-cell"
concept2phrase	Diploid-Number	"diploid number"
concept2phrase	Diploid-Number	"diploid-number"
concept2phrase	Diploid-Number	"number of diploid"
concept2phrase	Diploid-Organism	"diploid organism"
concept2phrase	Diploid-Organism	"diploid-organism"
concept2phrase	Diploid-Organism	"organism of diploid"
concept2phrase	Diplomonad	"diplomonad"
concept2phrase	Diplopode	"diplopode"
concept2phrase	Diplopode	"millipede"
concept2phrase	Dipole-Dipole-Interaction	"dipole dipole interaction"
concept2phrase	Dipole-Dipole-Interaction	"dipole-dipole-interaction"
concept2phrase	Diptera	"diptera"
concept2phrase	Directed-Motion	"directed motion"
concept2phrase	Directed-Motion	"directed-motion"
concept2phrase	Directional-Selection	"directional selection"
concept2phrase	Directional-Selection	"directional-selection"
concept2phrase	Direction-Constant	"constant of direction"
concept2phrase	Direction-Constant	"direction constant"
concept2phrase	Direction-Constant	"direction-constant"
concept2phrase	Direction-Scale	"direction scale"
concept2phrase	Direction-Scale	"direction-scale"
concept2phrase	Direction-Scale	"scale of direction"
concept2phrase	Direct-Repeats	"direct repeat"
concept2phrase	Direct-Repeats	"direct-repeat"
concept2phrase	Disaccharide	"di saccharide"
concept2phrase	Disaccharide	"di-saccharide"
concept2phrase	Disappear	"disappear"
concept2phrase	*disc-like	"disc"
concept2phrase	*disc-like	"disc like"
concept2phrase	*disc-like	"disc shaped"
concept2phrase	*disc-like	"disc-like"
concept2phrase	*disc-like	"disc-shaped"
concept2phrase	Discourse	"discourse"
concept2phrase	Discovery	"discover"
concept2phrase	Discovery	"discovery"
concept2phrase	Discovery	"find"
concept2phrase	Discovery	"uncovering"
concept2phrase	Discovery-Science	"discovery science"
concept2phrase	Discovery-Science	"discovery-science"
concept2phrase	Discovery-Science	"science of discovery"
concept2phrase	Discrete-Character	"discrete character"
concept2phrase	Discrete-Character	"discrete-character"
concept2phrase	Discussion	"discourse"
concept2phrase	Discussion	"discuss"
concept2phrase	Discussion	"discussion"
concept2phrase	Discussion	"give and take"
concept2phrase	Discussion	"give-and-take"
concept2phrase	Discussion	"treatment"
concept2phrase	Discussion	"word"
concept2phrase	Disease	"disease"
concept2phrase	Disease	"disorder"
concept2phrase	Disease	"illness"
concept2phrase	*dishonest	"dishonest"
concept2phrase	Dispersal	"dispersal"
concept2phrase	Dispersal	"disperse"
concept2phrase	Disperse	"break up"
concept2phrase	Disperse	"break_up"
concept2phrase	Disperse	"dispel"
concept2phrase	Disperse	"disperse"
concept2phrase	Disperse	"dissipate"
concept2phrase	Disperse	"scatter"
concept2phrase	Disperse	"spread out"
concept2phrase	Disperse	"spread_out"
concept2phrase	Dispersion	"disperse"
concept2phrase	Dispersion	"dispersion"
concept2phrase	Dispersive-model	"dispersive model"
concept2phrase	Dispersive-model	"dispersive-model"
concept2phrase	displacement	"displacement"
concept2phrase	Disruptive-Selection	"disruptive selection"
concept2phrase	Disruptive-Selection	"disruptive-selection"
concept2phrase	Dissociation-Reaction	"dissociation reaction"
concept2phrase	Dissociation-Reaction	"dissociation-reaction"
concept2phrase	Dissociation-Reaction	"reaction of dissociation"
concept2phrase	Dissolution-of-salt-molecule-in-water	"dissolution of salt molecule in water"
concept2phrase	Dissolution-of-salt-molecule-in-water	"dissolution-of-salt-molecule-in-water"
concept2phrase	Dissolution-of-salt-molecule-in-water	"dissolving of salt in water"
concept2phrase	Dissolution-of-Sugar-molecule-in-water	"dissolution of sugar molecule in water"
concept2phrase	Dissolution-of-Sugar-molecule-in-water	"dissolution-of-sugar-molecule-in-water"
concept2phrase	Dissolution-of-Sugar-molecule-in-water	"dissolving of sugar in water"
concept2phrase	Dissolve	"dissolve"
concept2phrase	Distal	"distal"
concept2phrase	Distal-Tubule	"dct"
concept2phrase	Distal-Tubule	"distal convoluted tubule"
concept2phrase	Distal-Tubule	"distal tubule"
concept2phrase	Distal-Tubule	"distal-convoluted-tubule"
concept2phrase	Distal-Tubule	"distal-tubule"
concept2phrase	Distal-Tubule	"tubule of distal"
concept2phrase	Distance-Between-Genes	"distance between gene"
concept2phrase	Distance-Between-Genes	"distance-between-gene"
concept2phrase	Distance-Constant	"constant of distance"
concept2phrase	Distance-Constant	"distance constant"
concept2phrase	Distance-Constant	"distance-constant"
concept2phrase	Distance-Scale	"distance scale"
concept2phrase	Distance-Scale	"distance-scale"
concept2phrase	Distance-Scale	"scale of distance"
concept2phrase	Distilled-Water	"distilled water"
concept2phrase	Distilled-Water	"distilled-water"
concept2phrase	Distinguishing	"differentiate"
concept2phrase	Distinguishing	"differentiation"
concept2phrase	Distinguishing	"distinction"
concept2phrase	Distinguishing	"distinguish"
concept2phrase	Distinguishing	"distinguishing"
concept2phrase	Distinguishing	"identify"
concept2phrase	Distinguishing	"mark"
concept2phrase	Distinguishing-Defective-Chromosome	"distinguishing defective chromosome"
concept2phrase	Distinguishing-Defective-Chromosome	"distinguishing-defective-chromosome"
concept2phrase	Distributing	"dispersion"
concept2phrase	Distributing	"distribute"
concept2phrase	Distributing	"distributing"
concept2phrase	Distributing	"distribution"
concept2phrase	Distributing	"spread"
concept2phrase	Distribution	"commerce"
concept2phrase	Distribution	"commercialism"
concept2phrase	Distribution	"distribute"
concept2phrase	Distribution	"distribution"
concept2phrase	Distribution	"mercantilism"
concept2phrase	Disturbance	"disturb"
concept2phrase	Disturbance	"disturbance"
concept2phrase	Disulfide-Bond	"disulfide bond"
concept2phrase	Disulfide-Bond	"disulfide bridge"
concept2phrase	Disulfide-Bond	"disulfide-bond"
concept2phrase	Disulfide-Bond	"disulfide-bridge"
concept2phrase	Disulfide-Bond	"disulphide bond"
concept2phrase	Disulfide-Bond	"disulphide bridge"
concept2phrase	Disulfide-Bond	"disulphide-bridge"
concept2phrase	Diurnal-Closing-of-Stoma	"closing of stomata at night"
concept2phrase	Diurnal-Closing-of-Stoma	"diurnal closing of stoma"
concept2phrase	Diurnal-Closing-of-Stoma	"diurnal-closing-of-stoma"
concept2phrase	Diurnal-Closing-of-Stoma	"stoma closing at night"
concept2phrase	Diurnal-Closing-of-Stoma	"stoma opening during day"
concept2phrase	Dive	"dive"
concept2phrase	Divide	"carve up"
concept2phrase	Divide	"carve_up"
concept2phrase	Divide	"dissever"
concept2phrase	Divide	"divide"
concept2phrase	Divide	"separate"
concept2phrase	Divide	"split"
concept2phrase	Divide	"split up"
concept2phrase	Divide	"split_up"
concept2phrase	Dividing-Eukaryotic-Cell	"dividing eukaryotic cell"
concept2phrase	Dividing-Eukaryotic-Cell	"dividing-eukaryotic-cell"
concept2phrase	Dividing-Eukaryotic-Cell	"eukaryotic cell undergoing cell division"
concept2phrase	Dividing-Eukaryotic-Cell	"eukaryotic-cell-undergoing-cell division"
concept2phrase	DNA	"deoxy ribonucleic acid"
concept2phrase	DNA	"deoxyribonucleic acid"
concept2phrase	DNA	"deoxyribonucleic-acid"
concept2phrase	DNA	"dna"
concept2phrase	DNA	"dna double helix"
concept2phrase	DNA	"dna molecule"
concept2phrase	DNA	"dna-double-helix"
concept2phrase	DNA	"dna-molecule"
concept2phrase	DNA	"double helical dna"
concept2phrase	DNA	"double-helical-dna"
concept2phrase	DNA	"genetic material"
concept2phrase	DNA	"genetic-material"
concept2phrase	DNA-Binding-Domain	"dna binding domain"
concept2phrase	DNA-Binding-Domain	"dna-binding-domain"
concept2phrase	DNA-Breakdown	"breakdown of dna"
concept2phrase	DNA-Breakdown	"dna breakdown"
concept2phrase	DNA-Breakdown	"dna-breakdown"
concept2phrase	DNA-Chip	"chip of dna"
concept2phrase	DNA-Chip	"dna chip"
concept2phrase	DNA-Chip	"dna-chip"
concept2phrase	DNA-Codon	"codon of dna"
concept2phrase	DNA-Codon	"dna codon"
concept2phrase	DNA-Codon	"dna-codon"
concept2phrase	DNA-Damage	"damage of dna"
concept2phrase	DNA-Damage	"dna damage"
concept2phrase	DNA-Damage	"dna-damage"
concept2phrase	DNA-Double-Helix	"dna double helix"
concept2phrase	DNA-Double-Helix	"dna-double-helix"
concept2phrase	DNA-elongation	"dna elongation"
concept2phrase	DNA-elongation	"dna-elongation"
concept2phrase	DNA-elongation	"elongation of dna"
concept2phrase	DNA-Fingerprint	"dna fingerprint"
concept2phrase	DNA-Fingerprint	"dna-fingerprint"
concept2phrase	DNA-Fingerprint	"fingerprint of dna"
concept2phrase	DNA-Fingerprint	"genetic fingerprint"
concept2phrase	DNA-Fingerprinting	"dna fingerprinting"
concept2phrase	DNA-Fingerprinting	"dna-fingerprinting"
concept2phrase	DNA-Fingerprinting	"fingerprinting of dna"
concept2phrase	DNA-Hypermethylation	"dna hypermethylation"
concept2phrase	DNA-Hypermethylation	"dna-hypermethylation"
concept2phrase	DNA-Library	"dna library"
concept2phrase	DNA-Library	"dna-library"
concept2phrase	DNA-Library	"library of dna"
concept2phrase	DNA-Ligase	"dna ligase"
concept2phrase	DNA-Ligase	"dna-ligase"
concept2phrase	DNA-Ligase	"ligase of dna"
concept2phrase	DNA-Mapping	"dna mapping"
concept2phrase	DNA-Mapping	"dna-mapping"
concept2phrase	DNA-Mapping	"genome mapping"
concept2phrase	DNA-Mapping	"mapping of dna"
concept2phrase	DNA-Methylation	"dna methylation"
concept2phrase	DNA-Methylation	"dna-methylation"
concept2phrase	DNA-Methylation	"methylation of dna"
concept2phrase	DNA-Microarray	"dna microarray"
concept2phrase	DNA-Microarray	"dna-microarray"
concept2phrase	DNA-Piece	"dna piece"
concept2phrase	DNA-Piece	"dna-piece"
concept2phrase	DNA-Piece	"piece of dna"
concept2phrase	DNA-Polymerase	"dna polymerase"
concept2phrase	DNA-Polymerase	"dna-polymerase"
concept2phrase	DNA-Polymerase	"polymerase of dna"
concept2phrase	DNA-Polymerase-I	"dna pol i"
concept2phrase	DNA-Polymerase-I	"dna polymerase i"
concept2phrase	DNA-Polymerase-I	"dna-pol-i"
concept2phrase	DNA-Polymerase-I	"dna-polymerase-i"
concept2phrase	DNA-Polymerase-II	"dna pol ii"
concept2phrase	DNA-Polymerase-II	"dna polymerase ii"
concept2phrase	DNA-Polymerase-II	"dna-pol-ii"
concept2phrase	DNA-Polymerase-II	"dna-polymerase-ii"
concept2phrase	DNA-Polymerase-III	"dna pol iii"
concept2phrase	DNA-Polymerase-III	"dna polymerase iii"
concept2phrase	DNA-Polymerase-III	"dna-pol-iii"
concept2phrase	DNA-Polymerase-III	"dna-polymerase-iii"
concept2phrase	DNA-Primase	"dna primase"
concept2phrase	DNA-Primase	"dna-primase"
concept2phrase	DNA-Primer	"dna primer"
concept2phrase	DNA-Primer	"dna-primer"
concept2phrase	DNA-Primer	"primer of dna"
concept2phrase	DNA-Proofreading	"dna proofreading"
concept2phrase	DNA-Proofreading	"dna-proofreading"
concept2phrase	DNA-Repair	"dna repair"
concept2phrase	DNA-Repair	"dna-repair"
concept2phrase	DNA-Repair	"repair of dna"
concept2phrase	DNA-replication	"dna replication"
concept2phrase	DNA-replication	"dna synthesis"
concept2phrase	DNA-replication	"dna-replication"
concept2phrase	DNA-replication	"dna-synthesis"
concept2phrase	DNA-replication	"replication of dna"
concept2phrase	DNA-Replication-In-Eukaryotes	"dna replication in eukaryote"
concept2phrase	DNA-Replication-In-Eukaryotes	"dna-replication-in-eukaryote"
concept2phrase	DNA-Replication-In-Eukaryotes	"replication in eukaryotes"
concept2phrase	DNA-replication-initiation	"dna replication initiation"
concept2phrase	DNA-replication-initiation	"dna-replication-initiation"
concept2phrase	DNA-replication-initiation	"replication initiation"
concept2phrase	DNA-Replication-In-Prokaryotes	"dna replication in prokaryote"
concept2phrase	DNA-Replication-In-Prokaryotes	"dna-replication-in-prokaryote"
concept2phrase	DNA-Replication-In-Prokaryotes	"replication in prokaryotes"
concept2phrase	DNA-Replication-Phase	"dna replication phase"
concept2phrase	DNA-Replication-Phase	"dna-replication-phase"
concept2phrase	DNA-replication-termination	"dna replication termination"
concept2phrase	DNA-replication-termination	"dna-replication-termination"
concept2phrase	DNA-replication-termination-in-Eukaryotes	"dna replication termination in eukaryote"
concept2phrase	DNA-replication-termination-in-Eukaryotes	"dna-replication-termination-in-eukaryote"
concept2phrase	DNA-Sequence	"dna sequence"
concept2phrase	DNA-Sequence	"dna-sequence"
concept2phrase	DNA-Sequence	"sequence of dna"
concept2phrase	DNA-Sequencing	"dna sequencing"
concept2phrase	DNA-Sequencing	"dna-sequencing"
concept2phrase	DNA-strand	"dna strand"
concept2phrase	DNA-strand	"dna-strand"
concept2phrase	DNA-strand	"strand of dna"
concept2phrase	DNA-Technique	"dna technique"
concept2phrase	DNA-Technique	"dna-technique"
concept2phrase	DNA-Technique	"technique of dna"
concept2phrase	DNA-template	"dna template"
concept2phrase	DNA-template	"dna-template"
concept2phrase	DNA-template	"template of dna"
concept2phrase	DNA-template	"template strand"
concept2phrase	DNA-template	"template-strand"
concept2phrase	DNA-Transfer	"bacterial gene transfer"
concept2phrase	DNA-Transfer	"dna transfer"
concept2phrase	DNA-Transfer	"dna-transfer"
concept2phrase	DNA-Transfer	"natural process of recombination in bacteria"
concept2phrase	DNA-Transfer	"natural processes of recombination in bacteria"
concept2phrase	DNA-Transfer	"transfer of dna"
concept2phrase	DNA-Virus	"dna virus"
concept2phrase	DNA-Virus	"dna-virus"
concept2phrase	DNA-Virus	"virus of dna"
concept2phrase	DNA-With-Shortened-Telomere	"dna with shortened telomere"
concept2phrase	DNA-With-Shortened-Telomere	"dna-with-shortened-telomere"
concept2phrase	Document	"document"
concept2phrase	Document	"papers"
concept2phrase	Document	"written document"
concept2phrase	Document	"written_document"
concept2phrase	*dodgerBlue	"dodgerblue"
concept2phrase	Dog	"dog"
concept2phrase	Dolly-Cloning	"cloning of dolly"
concept2phrase	Dolly-Cloning	"dolly cloning"
concept2phrase	Dolly-Cloning	"dolly-cloning"
concept2phrase	Dolly-Sheep	"dolly"
concept2phrase	Dolly-Sheep	"dolly sheep"
concept2phrase	Dolly-Sheep	"dolly-sheep"
concept2phrase	Dolly-Sheep	"sheep of dolly"
concept2phrase	Domain	"domain"
concept2phrase	Domain-Bacteria	"bacteria of domain"
concept2phrase	Domain-Bacteria	"domain bacteria"
concept2phrase	Domain-Bacteria	"domain bacterium"
concept2phrase	Domain-Bacteria	"domain-bacteria"
concept2phrase	Domain-Bacteria	"eubacteria"
concept2phrase	*dome-like	"dome"
concept2phrase	*dome-like	"dome like"
concept2phrase	*dome-like	"dome shaped"
concept2phrase	*dome-like	"dome-like"
concept2phrase	*dome-like	"dome-shaped"
concept2phrase	Dominance-Hierarchy	"dominance hierarchy"
concept2phrase	Dominance-Hierarchy	"dominance-hierarchy"
concept2phrase	Dominance-Hierarchy	"hierarchy of dominance"
concept2phrase	Dominant	"dominant"
concept2phrase	Dominant-Allele	"allele of dominant"
concept2phrase	Dominant-Allele	"dominant allele"
concept2phrase	Dominant-Allele	"dominant-allele"
concept2phrase	Dominant-Male	"dominant male"
concept2phrase	Dominant-Male	"dominant-male"
concept2phrase	Dominant-Male	"male of dominant"
concept2phrase	Dominant-Phenotype	"dominant phenotype"
concept2phrase	Dominant-Phenotype	"dominant-phenotype"
concept2phrase	Dominant-Phenotype	"phenotype of dominant"
concept2phrase	Dominant-Species	"dominant species"
concept2phrase	Dominant-Species	"dominant-species"
concept2phrase	Dominant-Species	"dominant-specy"
concept2phrase	Dominant-Species	"species of dominant"
concept2phrase	Dominant-Trait	"dominant trait"
concept2phrase	Dominant-Trait	"dominant-trait"
concept2phrase	Dominant-Trait	"trait of dominant"
concept2phrase	Donate	"donate"
concept2phrase	Donor-Role	"donor"
concept2phrase	Donor-Role	"donor role"
concept2phrase	Donor-Role	"donor-role"
concept2phrase	Donor-Role	"giver"
concept2phrase	Donor-Role	"presenter"
concept2phrase	Donor-Role	"role of donor"
concept2phrase	*donut-like	"donut"
concept2phrase	*donut-like	"donut like"
concept2phrase	*donut-like	"donut shaped"
concept2phrase	*donut-like	"donut-like"
concept2phrase	*donut-like	"donut-shaped"
concept2phrase	Door	"door"
concept2phrase	Dopamine	"dopamine"
concept2phrase	Dormancy	"dormancy"
concept2phrase	Dorsal	"back"
concept2phrase	Dorsal	"dorsal"
concept2phrase	Dorsal-Lip	"dorsal lip"
concept2phrase	Dorsal-Lip	"dorsal-lip"
concept2phrase	Dorsal-Lip	"lip of dorsal"
concept2phrase	Dorsal-Ventral-Axis	"back belly axis"
concept2phrase	Dorsal-Ventral-Axis	"dorsal ventral axis"
concept2phrase	Dorsal-Ventral-Axis	"dorsal-ventral-axis"
concept2phrase	Double-Bond	"bond of double"
concept2phrase	Double-Bond	"double bond"
concept2phrase	Double-Bond	"double covalent bond"
concept2phrase	Double-Bond	"double-bond"
concept2phrase	Double-Bond	"double-covalent-bond"
concept2phrase	Double-Circulation	"circulation of double"
concept2phrase	Double-Circulation	"double circulation"
concept2phrase	Double-Circulation	"double-circulation"
concept2phrase	Double-Fertilization	"double fertilization"
concept2phrase	Double-Fertilization	"double-fertilization"
concept2phrase	Double-Fertilization	"fertilization of double"
concept2phrase	*down	"down"
concept2phrase	*down	"downward"
concept2phrase	*down	"downwards"
concept2phrase	Down-Syndrome	"down syndrome"
concept2phrase	Down-Syndrome	"down-syndrome"
concept2phrase	Down-Syndrome	"syndrome of down"
concept2phrase	Down-Syndrome	"trisomy 21"
concept2phrase	Down-Syndrome	"trisomy-21"
concept2phrase	Downy-Mildew	"downy mildew"
concept2phrase	Downy-Mildew	"downy-mildew"
concept2phrase	Downy-Mildew	"oomycota"
concept2phrase	*dozen	"dozen"
concept2phrase	*dozen	"dozens"
concept2phrase	Dragonfly	"dragonfly"
concept2phrase	Drawer	"drawer"
concept2phrase	Drosophila-Development	"development of drosophila"
concept2phrase	Drosophila-Development	"drosophila development"
concept2phrase	Drosophila-Development	"drosophila-development"
concept2phrase	Drosophila-Homeotic-Gene	"drosophila homeotic gene"
concept2phrase	Drosophila-Homeotic-Gene	"drosophila-homeotic-gene"
concept2phrase	Drosophila-Melanogaster	"d. melanogaster"
concept2phrase	Drosophila-Melanogaster	"drosophila melanogaster"
concept2phrase	Drosophila-Melanogaster	"drosophila-melanogaster"
concept2phrase	Drosophila-Melanogaster	"fruitfly"
concept2phrase	Drought	"drought"
concept2phrase	Drug	"drug"
concept2phrase	Drug-Resistance	"drug resistance"
concept2phrase	Drug-Resistance	"drug-resistance"
concept2phrase	Drug-Resistance	"resistance of drug"
concept2phrase	Drug-Resistance-Process	"drug resistance process"
concept2phrase	Drug-Resistance-Process	"drug-resistance-process"
concept2phrase	*dry	"dry"
concept2phrase	Dry	"dry"
concept2phrase	Dry	"dry out"
concept2phrase	Dry	"dry_out"
concept2phrase	*dry-wet-scale	"dry wet scale"
concept2phrase	*dry-wet-scale	"dry-wet-scale"
concept2phrase	Dubnium	"Db"
concept2phrase	Dubnium	"dubnium"
concept2phrase	Duchenne-Muscular-Dystrophy	"duchenne muscular dystrophy"
concept2phrase	Duchenne-Muscular-Dystrophy	"duchenne-muscular-dystrophy"
concept2phrase	Duct	"duct"
concept2phrase	*dumbbell-like	"dumbbell"
concept2phrase	*dumbbell-like	"dumbbell like"
concept2phrase	*dumbbell-like	"dumbbell shaped"
concept2phrase	*dumbbell-like	"dumbbell-like"
